,did,short,n_class,mean_f1_xgb,mean_f1_catb,mean_f1_lgb,mean_f1_rf,mean_f1_etc,mean_f1_cart,mean_f1_lda,mean_f1_knn,mean_f1_wpKNN,mean_f1_gnb,mean_f1_ftt,mean_acc_xgb,mean_acc_catb,mean_acc_lgb,mean_acc_rf,mean_acc_etc,mean_acc_cart,mean_acc_lda,mean_acc_knn,mean_acc_wpKNN,mean_acc_gnb,mean_acc_ftt,mean_auc_xgb,mean_auc_catb,mean_auc_lgb,mean_auc_rf,mean_auc_etc,mean_auc_cart,mean_auc_lda,mean_auc_knn,mean_auc_wpKNN,mean_auc_gnb,mean_auc_ftt,dur_total_xgb,dur_total_catb,dur_total_lgb,dur_total_rf,dur_total_etc,dur_total_cart,dur_total_lda,dur_total_knn,dur_total_wpKNN,dur_total_gnb,dur_total_ftt
11,4552,bach,68.0,0.5756148165310659,0.5057046602379842,0.02307134297912341,0.5469633255298734,0.5574529019482177,0.5254225861417583,0.4738216692830875,0.3697631458949537,0.2471640018485219,0.1830014002152659,0.3526677846908569,0.785778175313059,0.7683363148479427,0.1367620751341682,0.7746869409660107,0.7722719141323793,0.7250447227191412,0.6757602862254025,0.4903398926654741,0.392128801431127,0.1210196779964222,0.7083511650562286,0.9831807338338019,0.9837441683645103,0.5433956873771829,0.9758357603814412,0.9716427253229041,0.8567816718024046,0.9763605080050446,0.7319107869827637,0.8181181235252406,0.9335160278545389,0.9638837814331055,2.018284678459167,3.662691950798035,0.7561752796173096,0.6558316946029663,1.532232165336609,0.01576602458953857,0.02670431137084961,0.03951680660247803,0.1023083925247192,0.01372206211090088,19.49962437152863
12,185,baseball,3.0,0.6515671436682492,0.644106946440034,0.6490367044855686,0.6634095602235901,0.6662593312697642,0.5679878468127177,0.673809138869941,0.592656489378184,0.6300515936404206,0.6024317897638165,0.6363377392292022,0.930223880597015,0.9309701492537314,0.9317164179104479,0.9365671641791046,0.937313432835821,0.901865671641791,0.9294776119402985,0.9033582089552237,0.9309701492537314,0.8205223880597015,0.9235798239707946,0.9540433964861194,0.9582355583216305,0.9569369198463701,0.9526916293254157,0.9612706045281421,0.7662572995496185,0.9372691300079156,0.743548607494102,0.8642078748845924,0.9405162581345546,0.9303821325302124,0.0636746883392334,1.152118563652039,0.09180915355682373,0.1432713270187378,0.1582876443862915,0.0,0.0,0.0,0.02563083171844482,0.0,4.644005417823792
13,327,bridges,6.0,0.5335351041001195,0.5437975043818698,0.4521327066180008,0.582834189231248,0.5567316370992842,0.5987158869395712,0.3750065672201895,0.5066317755172245,0.4628812636165578,0.3571363358863359,0.2292088314890862,0.6095238095238095,0.6571428571428571,0.5761904761904761,0.6761904761904761,0.6285714285714284,0.6571428571428573,0.5476190476190477,0.5476190476190476,0.5619047619047619,0.4047619047619048,0.4535714298486709,0.8485867446393762,0.8512914230019494,0.8604775828460041,0.862148426622111,0.8739035087719298,0.7874269005847954,0.822883597883598,0.7056286549707602,0.7655806182121971,0.8350529100529099,0.7161182343959809,0.07253241539001465,1.084938168525696,0.02303028106689453,0.06336081027984619,0.09493112564086914,0.0,0.0,0.001015901565551758,0.0,0.0,0.7141821384429932
14,40663,calendar-dow,5.0,0.5568515745652959,0.5578023312361176,0.5619763537545716,0.5704402455878654,0.5794166642748645,0.5628463480793179,0.511379165246814,0.5314497638383711,0.5248419928560241,0.4266473123972201,0.3881387799978256,0.59,0.59125,0.5912499999999999,0.5962500000000001,0.605,0.5974999999999999,0.5375,0.56125,0.56,0.4400000000000001,0.4290079355239868,0.8656376764543318,0.8671335795253077,0.868229270961035,0.8631928705443613,0.8525297591846618,0.7507775202415541,0.774687274446428,0.7222273302840724,0.8096835066065793,0.7276952890212404,0.7186542212963104,0.135215163230896,1.220858216285706,0.07097470760345459,0.07903122901916504,0.1420555114746094,0.0,0.002008199691772461,0.001263260841369629,0.00882875919342041,0.0,1.983754754066467
15,455,cars,3.0,0.7802392193510761,0.7598755811523855,0.7789823907394421,0.7803575186189562,0.7710102502499965,0.7323450119648228,0.61803309378447,0.6071579093718372,0.592329347529416,0.6196622497562695,0.5381487548351288,0.8487804878048781,0.8414634146341463,0.85,0.85,0.8378048780487806,0.8182926829268291,0.724390243902439,0.7182926829268292,0.7109756097560975,0.6914634146341463,0.6846213936805725,0.9544379525731618,0.9585758977802497,0.9573261918004571,0.9587991351802605,0.954455371379993,0.8500408514611693,0.9008117893473766,0.7598860536029529,0.8763795419227446,0.8755639405433315,0.8357482612133026,0.04595506191253662,1.095754623413086,0.04046285152435303,0.07937026023864746,0.1114945411682129,0.0,0.0,0.0,0.006299138069152832,0.0,1.374428391456604
16,46829,cervical-cancer-risk,5.0,0.2315499503579195,0.2368785477319524,0.2081879914736336,0.248001832038136,0.2510329965611127,0.2374093992099124,0.2214742905061509,0.2190433624142861,0.2117175595211561,0.0348022237232888,0.1976840972900391,0.8790697674418604,0.8872093023255815,0.8784883720930232,0.880813953488372,0.8848837209302326,0.8825581395348838,0.8726744186046511,0.7982558139534884,0.8802325581395349,0.01686046511627907,0.8615733742713928,0.6208154885680646,0.6470178734452001,0.6195445825990157,0.6465323751418588,0.6401679602100323,0.6059947132949123,0.6196621319872803,0.523322714730348,0.5740319298545249,0.5795164792827344,0.5618497729301453,0.1131882667541504,1.109502792358398,0.06806612014770508,0.07896089553833008,0.1262565851211548,0.0,0.0,0.001018404960632324,0.01579582691192627,0.0,2.665876507759094
17,40711,cleveland-nominal,5.0,0.2663076197041399,0.269861351858471,0.2605333728855697,0.2638159944028883,0.2825020048678211,0.278459081924235,0.2660162768631036,0.2950384007136101,0.2765953818982788,0.2336744084648514,0.2587327599525452,0.5065573770491805,0.521311475409836,0.5114754098360657,0.5131147540983607,0.5327868852459016,0.5098360655737706,0.5459016393442623,0.4918032786885246,0.5377049180327869,0.4377049180327869,0.5354264795780181,0.7375576163258469,0.7495905437861345,0.7556991305284126,0.7286651203412084,0.6767246060160137,0.6454511112905686,0.7866100777350071,0.6305322021528917,0.6965393565252244,0.7391231766370263,0.7054683327674866,0.1123851537704468,0.8020505905151367,0.03922784328460693,0.07076752185821533,0.1107339859008789,0.0,0.0,0.0,0.0,0.0,1.082576990127563
18,1468,cnae-9,9.0,0.9193907877372061,0.9017408363893764,0.8422926373318024,0.9303871511401771,0.9405487358079464,0.86857076138524,0.8508730434689733,0.8597073907964878,0.8691221406821364,0.9022082520899177,0.482670983672142,0.9194444444444445,0.9009259259259259,0.8407407407407408,0.9305555555555556,0.9407407407407407,0.8671296296296296,0.849537037037037,0.8587962962962964,0.8703703703703705,0.9041666666666666,0.4832627177238464,0.9941141010802468,0.99223331404321,0.9813922646604938,0.9947446469907408,0.9951702353395062,0.9252604166666668,0.9651439525462964,0.9205729166666666,0.9753303433641974,0.9697542920524691,0.8300020694732666,0.8292720317840576,1.046267986297607,0.1847466230392456,0.1791808605194092,0.5055797100067139,0.01572847366333008,0.2806506156921387,0.01726627349853516,0.1733157634735107,0.01306498050689697,22.47406768798828
19,40971,collins,30.0,0.2029883330764956,0.2056132511873733,0.19318190432127,0.205451229215817,0.2057001835638093,0.1279754151932167,0.2231154122686482,0.1587302442250677,0.1756735507697436,0.2190115397166336,0.1110034056007862,0.251,0.271,0.236,0.2735,0.2705,0.1505,0.271,0.1885,0.2205,0.265,0.1748041793704033,0.8305488539079778,0.8619306617112205,0.8107959135294662,0.839889225134445,0.8523736840106947,0.5550820554154847,0.8566176295266864,0.5763276724165023,0.702201360720815,0.8452563450285446,0.787675678730011,0.5773084163665771,1.501972198486328,0.7939966917037964,0.2930195331573486,0.3158926963806152,0.0157158374786377,0.0,0.01474916934967041,0.01598250865936279,0.0,3.643313646316528
20,46786,deng-reads,9.0,0.9429900481828735,0.9523119726305291,0.9540367310060404,0.9338726070576125,0.936814047250677,0.8302013835663049,0.7319477443983885,0.9166754946377595,0.8841812929316483,0.602595789760536,0.1350134499371052,0.9490566037735849,0.941509433962264,0.9735849056603776,0.9037735849056604,0.911320754716981,0.8471698113207549,0.7226415094339622,0.8754716981132076,0.8377358490566038,0.6,0.2174999997019768,0.9964112878066809,0.9979687905283855,0.998324744699369,0.9910448034344187,0.991591568589256,0.9102553444062542,0.9219937616261881,0.9245826264214184,0.965655331503007,0.7643335778014297,0.564701497554779,33.15053713321686,35.00802385807037,9.67623496055603,0.4722733497619629,0.75867760181427,0.6483749151229858,0.5429157018661499,0.01591038703918457,0.3172407150268555,0.1109048128128052,5.667245984077454
21,43035,dgf,5.0,0.6354503763592494,0.6717256927114039,0.6332685267902242,0.6104190589390712,0.6394055606405256,0.6421719181961484,0.6454951407519282,0.5663018874946494,0.5664372463133438,0.5186542510002791,0.406759187579155,0.862142857142857,0.8742857142857143,0.8600000000000001,0.8542857142857143,0.8550000000000001,0.8464285714285715,0.8007142857142858,0.7714285714285714,0.8071428571428572,0.6742857142857144,0.7334796667099,0.9488793525315267,0.9556777715038584,0.9471110013175231,0.9515145398080179,0.9500608648597779,0.8690909090909089,0.9009209015622058,0.7968708827404479,0.90413290513834,0.8614953651421043,0.8365005016326904,0.1295220851898193,1.057704091072083,0.1336919069290161,0.09747636318206787,0.1534110307693481,0.002753615379333496,0.03009974956512451,0.01261317729949951,0.01383817195892334,0.0,3.027602434158325
22,45069,diabetes-130-us,3.0,0.4065682046302712,0.3862736999955008,0.3999408102935271,0.3919564002186183,0.3906107680552244,0.3811174669930754,0.3561296066403365,0.3735115374948459,0.377753492376579,0.0862585662643782,0.3849349558353424,0.5879090105139039,0.588115358160558,0.5899921391372703,0.57545445612656,0.568025940847008,0.4713275031934755,0.56672889849661,0.4725115456421343,0.5167387245750221,0.1234794143657267,0.5824378490447998,0.6815931191180808,0.6827333547327598,0.6853569394893487,0.6587518625891085,0.6480970049053894,0.5473254312788137,0.6384930403287126,0.538709626394073,0.5813081221184961,0.5856986681988388,0.6621353507041932,1.290560960769653,2.597669720649719,0.4959709644317627,8.445899844169617,19.47841656208038,0.4431816339492798,0.1448820829391479,10.27850198745728,46.67832720279694,0.04743099212646484,383.8377488851547
23,694,diggle-table-a2,9.0,0.9628023773612009,0.9920678014795661,0.9791380369811741,0.9585067075263154,0.9747302225733601,0.9950617283950617,0.8078505911221171,0.9977591036414566,0.9950617283950617,0.8848876916188578,0.5350608497858047,0.964516129032258,0.9919354838709677,0.9790322580645162,0.9629032258064516,0.9741935483870968,0.9967741935483871,0.803225806451613,0.9983870967741936,0.9967741935483871,0.8806451612903226,0.5570916622877121,0.9960970383942236,0.9999402628434886,0.9997637666992507,0.9995260836909278,0.9995850982947758,0.9981481481481481,0.978750278435899,0.999074074074074,0.999074074074074,0.9933241012273271,0.8984507858753205,0.07911849021911621,0.9910160303115845,0.06679081916809082,0.0792081356048584,0.1105502843856812,0.0,0.0,0.0,0.0,0.0,1.202101111412048
24,46480,eda-mortgage-ny,6.0,0.4850163244701156,0.4541572070444279,0.4824111495349038,0.5000922856698338,0.4926579912145092,0.4848402393508942,0.3673523616859554,0.2556106394415088,0.2598854866289807,0.1702574755951194,0.4451280027627945,0.7624701467076083,0.7573922438303196,0.7643238940065962,0.7398157625383829,0.7222677129534858,0.698993517570795,0.6941430683498238,0.4319629250540203,0.4963778005231433,0.5169680427612875,0.748409914970398,0.9370719553441363,0.9329645173304784,0.9375503503649979,0.9241141780366459,0.9107906720015382,0.7925916953695749,0.8749125297021856,0.5773703970881414,0.6354264129928147,0.7613448157072317,0.8964225649833679,1.575257658958435,1.801337361335754,0.8565168380737305,5.570103645324707,9.76012909412384,0.204166054725647,0.0746762752532959,0.6274106502532959,1.894149661064148,0.03165018558502197,266.2119804620743
25,1472,energy-efficiency,30.0,0.6971965716971613,0.6016756403567416,0.685704536629638,0.69506374840991,0.6869530869447016,0.6854051855197224,0.3231947195752392,0.5192066444573967,0.4740943865554755,0.4270223016138301,0.2561321750283241,0.756,0.7166666666666666,0.7506666666666667,0.7546666666666667,0.7433333333333333,0.738,0.3986666666666667,0.5799999999999998,0.5413333333333334,0.4806666666666667,0.3963267117738724,0.9782556925535054,0.9872182975754533,0.9749771262125021,0.9842431596204226,0.9674121326921912,0.8634523753182375,0.9367547701405776,0.7801648027140813,0.9264393883138936,0.9370364437904959,0.8705986142158508,0.2553743124008179,1.390740752220154,0.4875385761260986,0.1166547536849976,0.1744763851165771,0.0,0.0,0.0,0.01575922966003418,0.0,2.864178538322449
